Code,Name,Type,DrainArea,SubBasin,City,State,Responsib,Operator,Latitude,Longitude,Altitude,River,StartDate,EndDate,Status,Origem,IsStudy
38830000,CARAÚBAS,1,5030.0,38,CARAÚBAS,PARAÍBA,ANA,AESA-PB,-7.7211,-36.5053,493.0,RIO PARAÍBA,1970-01-01,1970-01-01,Ativo,RHN,0
38855020,PISF SÍTIO RIACHO FUNDO,1,,38,BARRA DE SÃO MIGUEL,PARAÍBA,AESA-PB,AESA-PB,-7.60372,-36.306,382.0,RIO PARAÍBA,2017-09-01,2017-09-01,Ativo,RHN,0
39029950,CANAL DO GOIANA,1,,39,GOIANA,PERNAMBUCO,APAC-PE,APAC-PE,-7.5506,-34.9983,,RIO GOIANA,2014-12-01,2023-12-01,Ativo,RHN,0
39081250,TIMBAÚBA,1,276.0,39,TIMBAÚBA,PERNAMBUCO,ANA,SGB-CPRM,-7.5128,-35.3269,111.0,RIO CAPIBERIBE MIRIM,2012-05-01,,Ativo,RHN,0
39082700,VICÊNCIA MONTANTE,1,150.0,39,VICÊNCIA,PERNAMBUCO,ANA,SGB-CPRM,-7.6569,-35.3711,,RIO SIRIJI,2023-08-01,,Ativo,RHN,0
39084000,CARICÉ,1,1320.0,39,ITAMBÉ (EX-TAMBÉ),PERNAMBUCO,ANA,SGB-CPRM,-7.5428,-35.0686,0.0,RIO CAPIBERIBE MIRIM,1999-10-01,,Ativo,RHN,0
39084005,URUCUBA (LIMOEIRO),1,,39,LIMOEIRO,PERNAMBUCO,APAC-PE,APAC-PE,-7.8214,-35.4142,126.0,RIO TRACUNHAÉM,2025-04-01,,Ativo,RHN,0
39084015,NAZARÉ DA MATA,1,692.0,39,NAZARÉ DA MATA,PERNAMBUCO,APAC-PE,APAC-PE,-7.7542,-35.2331,75.0,RIO TRACUNHAÉM,,,Ativo,RHN,0
39100000,SANTA CRUZ DO CAPIBARIBE,1,1560.0,39,SANTA CRUZ DO CAPIB,PERNAMBUCO,ANA,SGB-CPRM,-7.9619,-36.2022,0.0,RIO CAPIBARIBE,1986-04-01,,Ativo,RHN,0
39130010,TORITAMA,1,2450.0,39,TORITAMA,PERNAMBUCO,ANA,APAC-PE,-8.0128,-36.0578,376.0,RIO CAPIBARIBE,,,Ativo,RHN,0
39145010,LIMOEIRO,1,5580.0,39,LIMOEIRO,PERNAMBUCO,ANA,APAC-PE,-7.8789,-35.4519,134.0,RIO CAPIBARIBE,,,Ativo,RHN,0
39150010,PAUDALHO,1,6190.0,39,PAUDALHO,PERNAMBUCO,APAC-PE,APAC-PE,-7.8942,-35.1733,64.0,RIO CAPIBARIBE,,,Ativo,RHN,0
39160000,BARRAGEM GLÓRIA DO GOITA,1,400.0,39,PAUDALHO,PERNAMBUCO,ANA,APAC-PE,-7.9681,-35.1158,78.4,RIO GOITA,1986-08-01,,Ativo,RHN,0
39167000,VITÓRIA DE SANTO ANTÃO MONTANTE,1,167.0,39,VITÓRIA DE SANTO AN,PERNAMBUCO,ANA,SGB-CPRM,-8.12,-35.3211,,RIO TAPACURÁ,2023-05-01,,Ativo,RHN,0
39187800,SÃO LOURENÇO DA MATA II,1,7290.0,39,SÃO LOURENÇO DA MAT,PERNAMBUCO,ANA,SGB-CPRM,-7.9986,-35.0392,32.0,RIO CAPIBARIBE,1989-05-01,,Ativo,RHN,0
39339950,AÇUDE ENG. SEVERINO GUERRA,1,28.0,39,BELO JARDIM,PERNAMBUCO,CPRH-PE,APAC-PE,-8.3103,-36.4258,,RIO BITURY,2004-01-01,,Ativo,RHN,0
39340010,CARUARU,1,2000.0,39,CARUARU,PERNAMBUCO,APAC-PE,APAC-PE,-8.3028,-36.3028,,RIO IPOJUCA,,,Ativo,RHN,0
39340200,AÇUDE BELO JARDIM,1,126.0,39,BELO JARDIM,PERNAMBUCO,CPRH-PE,APAC-PE,-8.3458,-36.3747,,RIO IPOJUCA,2000-01-01,,Ativo,RHN,0
39345010,GRAVATÁ,1,2650.0,39,GRAVATÁ,PERNAMBUCO,APAC-PE,APAC-PE,-8.2128,-35.6042,,RIO IPOJUCA,,,Ativo,RHN,0
39359600,PRIMAVERA,1,,39,PRIMAVERA,PERNAMBUCO,APAC-PE,APAC-PE,-8.3328,-35.3508,,RIO IPOJUCA,2023-04-01,2023-12-01,Ativo,RHN,0
39370100,ENGENHO MARANHÃO,1,3310.0,39,IPOJUCA,PERNAMBUCO,ANA,SGB-CPRM,-8.3697,-35.1422,,RIO IPOJUCA,2002-12-01,,Ativo,RHN,0
39431000,AMARAGI,1,139.0,39,AMARAGI,PERNAMBUCO,ANA,SGB-CPRM,-8.3803,-35.4553,,RIO AMARAGI,2002-12-01,,Ativo,RHN,0
39433000,JOSÉ MARIANO,1,295.0,39,RIBEIRÃO,PERNAMBUCO,ANA,SGB-CPRM,-8.4675,-35.4014,,RIO AMARAGI,2002-12-01,,Ativo,RHN,0
39450000,ENGENHO BENTO,1,537.0,39,JOAQUIM NABUCO,PERNAMBUCO,ANA,SGB-CPRM,-8.4972,-35.4978,0.0,RIO SIRINHAÉM,1999-11-01,,Ativo,RHN,0
39530000,CACHOEIRINHA,1,1210.0,39,CACHOEIRINHA,PERNAMBUCO,ANA,SGB-CPRM,-8.4839,-36.2331,531.0,RIO UNA,1999-11-01,,Ativo,RHN,0
39540550,BATATEIRAS,1,2950.0,39,BELÉM DE MARIA,PERNAMBUCO,ANA,SGB-CPRM,-8.5397,-35.8508,418.0,RIO UNA,2012-04-01,,Ativo,RHN,0
39540610,AÇUDE BREJO DOS COELHOS,1,18.0,39,SÃO CAETANO,PERNAMBUCO,APAC-PE,APAC-PE,-8.3861,-36.0725,,RIACHO DO BREJO,2006-06-01,,Ativo,RHN,0
39540750,SÃO BENEDITO DO SUL,1,434.0,39,SÃO BENEDITO DO SUL,PERNAMBUCO,ANA,SGB-CPRM,-8.8161,-35.9339,,RIO PIRANJI,2011-02-01,,Ativo,RHN,0
39540800,JAQUEIRA,1,,39,JAQUEIRA,PERNAMBUCO,APAC-PE,APAC-PE,-8.7328,-35.7972,,RIACHO FERVEDOURO,2014-12-01,2023-12-01,Ativo,RHN,0
39541010,BELÉM DE MARIA,1,388.0,39,BELÉM DE MARIA,PERNAMBUCO,APAC-PE,APAC-PE,-8.6247,-35.8414,225.0,RIO PANELAS,,,Ativo,RHN,0
39550000,CATENDE,1,718.0,39,CATENDE,PERNAMBUCO,ANA,SGB-CPRM,-8.6786,-35.7233,0.0,RIO PIRANJI,1999-09-01,,Ativo,RHN,0
39560000,PALMARES,1,4910.0,39,PALMARES,PERNAMBUCO,ANA,SGB-CPRM,-8.6794,-35.5769,112.0,RIO UNA,1967-04-01,,Ativo,RHN,0
39571000,SÍTIO CACHOEIRA,1,352.0,39,MARAIAL,PERNAMBUCO,ANA,SGB-CPRM,-8.8967,-35.7678,150.0,RIO JACUÍPE,2004-09-01,,Ativo,RHN,0
39575000,CANHOTINHO,1,808.0,39,CANHOTINHO,PERNAMBUCO,ANA,SGB-CPRM,-8.8825,-36.2186,511.0,RIO CANHOTO,2011-03-01,,Ativo,RHN,0
39580000,JACUÍPE,1,756.0,39,JACUÍPE,ALAGOAS,ANA,SGB-CPRM,-8.8411,-35.4469,61.0,RIO JACUÍPE,1989-01-01,,Ativo,RHN,0
39590000,BARREIROS,1,6550.0,39,BARREIROS,PERNAMBUCO,ANA,SGB-CPRM,-8.7992,-35.205,,RIO UNA,2002-12-01,,Ativo,RHN,0
39610300,JUNDIÁ,1,,39,JUNDIÁ,ALAGOAS,SEMARH-AL,SEMARH-AL,-8.94357,-35.5552,,RIO MANGUABA,,,Ativo,RHN,0
39620300,PORTO CALVO - HIDRO,1,,39,PORTO CALVO,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.06099,-35.3912,,RIO MANGUABA,,,Ativo,RHN,0
39650701,FLEXEIRAS,1,,39,FLEXEIRAS,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.2744,-35.7261,,RIO JIRITUBA,2025-01-01,,Ativo,RHN,0
39651310,SÃO LUÍS DO QUITUNDE - HIDRO,1,,39,SÃO LUÍS DO QUITUND,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.3092,-35.5617,,RIO SANTO ANTÔNIO,2025-01-01,,Ativo,RHN,0
39690000,CORRENTES,1,624.0,39,CORRENTES,PERNAMBUCO,ANA,SGB-CPRM,-9.1322,-36.3231,,RIO MUNDAÚ,2009-09-01,,Ativo,RHN,0
39700000,SANTANA DO MUNDAÚ,1,767.0,39,SANTANA DO MUNDAÚ,ALAGOAS,ANA,SGB-CPRM,-9.1678,-36.2175,,RIO MUNDAÚ,1990-10-01,,Ativo,RHN,0
39715000,PALMEIRINA,1,128.0,39,PALMEIRINA,PERNAMBUCO,ANA,SGB-CPRM,-9.0019,-36.3264,527.0,RIO INHUMAS,2011-02-01,,Ativo,RHN,0
39720000,SÃO JOSÉ DA LAJE,1,1170.0,39,SÃO JOSÉ DA LAJE,ALAGOAS,ANA,SGB-CPRM,-9.0042,-36.0511,256.0,RIO CANHOTO,1990-10-01,,Ativo,RHN,0
39740000,UNIÃO DOS PALMARES,1,2900.0,39,UNIÃO DOS PALMARES,ALAGOAS,ANA,SGB-CPRM,-9.1544,-36.0358,,RIO MUNDAÚ,1990-10-01,,Ativo,RHN,0
39760000,MURICI - PONTE,1,3290.0,39,MURICI,ALAGOAS,ANA,SGB-CPRM,-9.3136,-35.9497,82.0,RIO MUNDAÚ,1965-12-01,,Ativo,RHN,0
39770000,FAZENDA BOA FORTUNA,1,3560.0,39,RIO LARGO,ALAGOAS,ANA,SGB-CPRM,-9.4672,-35.8597,42.0,RIO MUNDAÚ,1965-10-01,,Ativo,RHN,0
39800000,BREJÃO,1,326.0,39,BREJÃO,PERNAMBUCO,ANA,SGB-CPRM,-9.0394,-36.5983,,RIACHO SECO,2004-09-01,,Ativo,RHN,0
39800100,MACEIÓ - HIDRO,1,,39,MACEIÓ,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.6528,-35.7531,,LAGOA MANDAÚ,,,Ativo,RHN,0
39800105,MARECHAL - IMA,1,4330.0,39,MARECHAL DEODORO,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.695,-35.7861,,LAGOA MANDAÚ,,,Ativo,RHN,0
39800110,COQUEIRO SECO,1,4300.0,39,COQUEIRO SECO,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.6339,-35.7914,,LAGOA MANDAÚ,2024-04-01,,Ativo,RHN,0
39815010,MARECHAL DEODORO - MANGUABA,1,3450.0,39,MARECHAL DEODORO,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.7167,-35.8922,,LAGOA MANGUABA,2024-04-01,,Ativo,RHN,0
39815100,PILAR,1,3400.0,39,PILAR,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.6122,-35.9553,,LAGOA MANGUABA,2024-04-01,,Ativo,RHN,0
39852000,VILA SÃO FRANCISCO,1,1510.0,39,QUEBRANGULO,ALAGOAS,ANA,SGB-CPRM,-9.3656,-36.4194,354.0,RIO PARAÍBA,2011-06-01,,Ativo,RHN,0
39860000,VIÇOSA,1,1970.0,39,VIÇOSA,ALAGOAS,ANA,SGB-CPRM,-9.3792,-36.2492,212.0,RIO PARAÍBA,1989-01-01,,Ativo,RHN,0
39864500,CAJUEIRO - HIDRO,1,2193.0,39,CAJUEIRO,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.3967,-36.1506,,RIO PARAÍBA,,,Ativo,RHN,0
39930000,BARRA DE SÃO MIGUEL - CAPTAÇÃO CASAL,1,,39,BARRA DE SÃO MIGUEL,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.8278,-35.8944,,RIO NIQUIM,2023-12-01,,Ativo,RHN,0
39949900,ANADIA,1,,39,ANADIA,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.6858,-36.2842,,RIO SÃO MIGUEL,2025-01-01,,Ativo,RHN,0
39950010,SÃO MIGUEL DOS CAMPOS - HIDRO,1,,39,SÃO MIGUEL DOS CAMP,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.7781,-36.0956,,RIO SÃO MIGUEL,,,Ativo,RHN,0
39952000,JEQUIÁ DA PRAIA,1,572.0,39,JEQUIÁ DA PRAIA,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.8919,-36.1361,,RIO JEQUIÁ,,,Ativo,RHN,0
39970001,LIMOEIRO DE ANADIA,1,,39,LIMOEIRO DE ANADIA,ALAGOAS,SEMARH-AL,SEMARH-AL,-9.7436,-36.5039,,RIO CORURIPE,2025-01-01,,Ativo,RHN,0
40053100,BARRA DO RIO SÃO MIGUEL,1,,40,RIACHINHO,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.0469,-46.0308,489.0,RIO SÃO MIGUEL,,,Ativo,RHN,0
40100000,PORTO DAS ANDORINHAS,1,14000.0,40,ABAETÉ,MINAS GERAIS,ANA,SGB-CPRM,-19.2814,-45.2753,532.0,RIO SÃO FRANCISCO,1956-08-01,,Ativo,RHN,0
40100100,BARRA DO PARÁ,1,,40,MARTINHO CAMPOS,MINAS GERAIS,IGAM-MG,IGAM-MG,-19.2083,-45.1408,417.0,RIO PARÁ,,,Ativo,RHN,0
40185010,PARI,1,,40,DIVINÓPOLIS,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.1852,-44.8937,704.0,RIO ITAPECIRICA,,,Ativo,RHN,0
40330000,VELHO DA TAIPA,1,7350.0,40,CONCEIÇÃO DO PARÁ,MINAS GERAIS,ANA,SGB-CPRM,-19.6939,-44.9308,575.0,RIO PARÁ,1938-07-01,,Ativo,RHN,0
40680001,ENTRE RIOS DE MINAS,1,469.0,40,ENTRE RIOS DE MINAS,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.6603,-44.0719,903.0,RIO BRUMADO,,,Ativo,RHN,0
40710001,BELO VALE,1,2770.0,40,BELO VALE,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.4083,-44.0217,787.0,RIO PARAOPEBA,,,Ativo,RHN,0
40712500,BONFIM,1,,40,BONFIM,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.3744,-44.1858,800.0,RIO MACAÚBAS / RB MACAÚBAS / PEDRA,,,Ativo,RHN,0
40740000,ALBERTO FLORES,1,4120.0,40,BRUMADINHO,MINAS GERAIS,ANA,SGB-CPRM,-20.1667,-44.1606,725.0,RIO PARAOPEBA,1963-11-01,,Ativo,RHN,0
40755000,CRUCILANDIA,1,,40,CRUCILÂNDIA,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.4036,-44.3386,896.0,RIO MANSO / CÓRREGO URUBU,,,Ativo,RHN,0
40789995,RESERVATÓRIO VARGENS DAS FLORES,1,,40,BETIM,MINAS GERAIS,COPASA-MG,IGAM-MG,-19.9183,-44.1694,,RIO BETIM / RIB. BETIM,2020-04-01,,Ativo,RHN,0
40800001,PONTE NOVA DO PARAOPEBA,1,5680.0,40,BETIM,MINAS GERAIS,ANA,SGB-CPRM,-19.9489,-44.3053,683.0,RIO PARAOPEBA,1937-11-01,,Ativo,RHN,0
40850010,PONTE DA TAQUARA,1,,40,PARAOPEBA,MINAS GERAIS,IGAM-MG,IGAM-MG,-19.4224,-44.5516,658.0,RIO PARAOPEBA,,,Ativo,RHN,0
40974900,FAZENDA SÃO FELIX,1,,40,SÃO GONÇALO DO ABAE,MINAS GERAIS,IGAM-MG,IGAM-MG,-18.4675,-45.6453,,RIO BORRACHUDO,,,Ativo,RHN,0
41075003,PORTO DO PASSARINHO,1,4130.0,41,SÃO GONÇALO DO ABAE,MINAS GERAIS,IGAM-MG,IGAM-MG,-18.4031,-45.7369,,RIO ABAETÉ,,,Ativo,RHN,0
41090006,SÃO GONÇALO DO ABAETÉ,1,,41,SÃO GONÇALO DO ABAE,MINAS GERAIS,SGB-CPRM,SGB-CPRM,-18.1092,-45.4664,,RIO ABAETÉ,,,Ativo,RHN,0
41151001,FAZENDA ÁGUA LIMPA - JUSANTE,1,173.0,41,OURO PRETO,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.3053,-43.6164,965.0,RIO DAS VELHAS,,,Ativo,RHN,0
41180001,ITABIRITO-LINIGRAFO,1,302.0,41,ITABIRITO,MINAS GERAIS,IGAM-MG,IGAM-MG,-20.3011,-43.7981,877.0,RIO ITABIRITO,,,Ativo,RHN,0
41195050,RIO ACIMA,1,1450.0,41,RIO ACIMA,MINAS GERAIS,ANA,SGB-CPRM,-20.0919,-43.7919,748.0,RIO DAS VELHAS,2017-02-01,,Ativo,RHN,0
41200430,RAPOSOS,1,1930.0,41,RAPOSOS,MINAS GERAIS,ANA,SGB-CPRM,-19.9631,-43.8067,,RIO DAS VELHAS,2017-06-01,,Ativo,RHN,0
41210001,CAETÉ,1,16.5,41,CAETÉ,MINAS GERAIS,IGAM-MG,IGAM-MG,-19.9028,-43.6664,825.0,CÓRREGO DO CAETÉ,,,Ativo,RHN,0
41340000,PONTE RAUL SOARES,1,4860.0,41,LAGOA SANTA,MINAS GERAIS,ANA,SGB-CPRM,-19.5597,-43.9111,637.0,RIO DAS VELHAS,1938-02-01,,Ativo,RHN,0
41410000,JEQUITIBÁ,1,7080.0,41,JEQUITIBÁ,MINAS GERAIS,ANA,SGB-CPRM,-19.2311,-44.0247,650.0,RIO DAS VELHAS,1965-06-01,,Ativo,RHN,0
41600000,PIRAPAMA,1,7838.0,41,SANTANA DE PIRAPAMA,MINAS GERAIS,ANA,SGB-CPRM,-19.0111,-44.0383,612.0,RIO DAS VELHAS,1956-07-01,,Ativo,RHN,0
41650002,PONTE DO LICÍNIO - JUSANTE,1,10700.0,41,PRESIDENTE JUSCELIN,MINAS GERAIS,ANA,SGB-CPRM,-18.6728,-44.1939,560.0,RIO DAS VELHAS,1972-04-01,,Ativo,RHN,0
41780002,PRESIDENTE JUSCELINO - JUSANTE,1,3980.0,41,PRESIDENTE JUSCELIN,MINAS GERAIS,ANA,SGB-CPRM,-18.645,-44.0506,560.0,RIO PARAÚNA,1972-04-01,,Ativo,RHN,0
41940001,PONTE DO BICUDO,1,2070.0,41,CORINTO,MINAS GERAIS,IGAM-MG,IGAM-MG,-18.1908,-44.5556,569.0,RIO DO BICUDO,,,Ativo,RHN,0
41955000,LASSANCE,1,24500.0,41,LASSANCE,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.9136,-44.5694,,RIO DAS VELHAS,,,Ativo,RHN,0
41990000,VÁRZEA DA PALMA,1,26500.0,41,VÁRZEA DA PALMA,MINAS GERAIS,ANA,SGB-CPRM,-17.5961,-44.7133,488.0,RIO DAS VELHAS,1938-06-01,,Ativo,RHN,0
42145499,FAZENDA UMBURANA MONTANTE,1,6910.0,42,JEQUITAÍ,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.2097,-44.4603,520.0,RIO JEQUITAÍ,,,Ativo,RHN,0
42251001,FAZENDA CÓRREGO DO OURO,1,1870.0,42,GUARDA-MOR,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.6133,-46.8592,546.0,RIO ESCURO,,,Ativo,RHN,0
42255500,SANTA IZABEL,1,,42,PARACATU,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.2656,-46.9556,597.0,RIBEIRÃO SANTA ISABEL,,,Ativo,RHN,0
42395001,SANTA ROSA,1,,42,PARACATU,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.255,-46.4728,,RIO PARACATU,2025-02-01,,Ativo,RHN,0
42430000,FAZENDA ELDORADO,1,287.0,42,CABECEIRAS,GOIÁS,ANA,SGB-CPRM,-15.6836,-47.1258,854.0,RIO BEZERRA,2009-09-01,,Ativo,RHN,0
42435001,FAZENDA BARRA DA ÉGUA,1,,42,PARACATU,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.8744,-46.5867,,RIBEIRÃO BARRA DA ÉGUA,2025-02-01,,Ativo,RHN,0
42450050,RIBEIRÃO SANTA RITA,1,96.0,42,BRASÍLIA,DISTRITO FEDERAL,ADASA-DF,ADASA-DF,-15.5856,-47.3333,870.0,RIBEIRÃO SANTA RITA,2013-02-01,,Ativo,RHN,0
42450300,RIBEIRÃO JACARÉ,1,163.0,42,BRASÍLIA,DISTRITO FEDERAL,ANA,SGB-CPRM,-15.6406,-47.3567,,CÓRREGO BURITI GRANDE/ JACARÉ,2006-02-01,,Ativo,RHN,0
42450301,RIBEIRÃO JACARÉ (ADASA),1,163.0,42,BRASÍLIA,DISTRITO FEDERAL,ADASA-DF,ADASA-DF,-15.6406,-47.3567,,CÓRREGO BURITI GRANDE/ JACARÉ,2014-11-01,,Ativo,RHN,0
42450510,EXTREMA - DF 100,1,,42,BRASÍLIA,DISTRITO FEDERAL,ADASA-DF,ADASA-DF,-15.8458,-47.3853,,RIBEIRÃO EXTREMA,2009-04-01,,Ativo,RHN,0
42450600,RIO PRETO - FAZENDA ITAPETI,1,,42,BRASÍLIA,DISTRITO FEDERAL,ADASA-DF,ADASA-DF,-15.9428,-47.3636,,RIO PRETO,2009-04-01,,Ativo,RHN,0
42450900,RIBEIRÃO JARDIM DF-100,1,,42,BRASÍLIA,DISTRITO FEDERAL,ADASA-DF,ADASA-DF,-15.9739,-47.3986,,RIBEIRÃO JARDIM,2017-07-01,,Ativo,RHN,0
42452050,LAGOA FORMOSA,1,73.0,42,CABECEIRAS,GOIÁS,ANA,SGB-CPRM,-15.9192,-47.0186,,RIBEIRÃO FORMOSA,2024-06-01,,Ativo,RHN,0
42452080,RIBEIRÃO FORMOSA,1,195.0,42,CABECEIRA GRANDE,MINAS GERAIS,ANA,SGB-CPRM,-15.9464,-47.1233,,RIBEIRÃO FORMOSA,2024-06-01,,Ativo,RHN,0
42454000,RIO SÃO BERNARDO,1,98.7,42,BRASÍLIA,DISTRITO FEDERAL,ANA,SGB-CPRM,-16.0358,-47.415,,RIBEIRÃO SÃO BERNARDO,2006-03-01,,Ativo,RHN,0
42550900,PORTO DOS POÇÕES,1,,42,DOM BOSCO,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.8406,-46.3572,,RIO PRETO,,,Ativo,RHN,0
42690002,PORTO DA EXTREMA,1,30100.0,42,BRASILÂNDIA DE MINA,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.0303,-46.0136,484.0,RIO PARACATU,,,Ativo,RHN,0
42860020,CACHOEIRA DO PAREDÃO,1,,42,BURITIZEIRO,MINAS GERAIS,IGAM-MG,IGAM-MG,-17.1211,-45.4358,534.0,RIO DO SONO,,,Ativo,RHN,0
42970900,PORTO ALEGRE,1,,42,SANTA FÉ DE MINAS,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.9075,-45.3819,493.0,RIO PARACATU,,,Ativo,RHN,0
42980500,BARRA DO RIO (PT013),1,,42,SANTA FÉ DE MINAS,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.5871,-45.1336,425.0,RIO PARACATU,,,Ativo,RHN,0
43300001,FAZENDA CARVALHO,1,3160.0,43,BURITIS,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.5242,-46.2844,522.0,RIO SÃO DOMINGOS,,,Ativo,RHN,0
43429997,ARINOS - MONTANTE,1,11800.0,43,ARINOS,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.9244,-46.1106,,RIO URUCUIA,2007-12-01,2023-12-01,Ativo,RHN,0
43669999,URUCUIA,1,,43,URUCUIA,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.1331,-45.7417,,RIO URUCUIA,2025-02-01,,Ativo,RHN,0
43675002,FAZENDA CONCEIÇÃO,1,,43,RIACHINHO,MINAS GERAIS,IGAM-MG,IGAM-MG,-16.4289,-45.7403,504.0,RIBEIRÃO DA CONCEIÇÃO,2025-02-01,,Ativo,RHN,0
43980002,BARRA DO ESCURO,1,24600.0,43,SÃO ROMÃO,MINAS GERAIS,ANA,SGB-CPRM,-16.2681,-45.2369,445.0,RIO URUCUIA,1986-08-01,,Ativo,RHN,0
44200000,SÃO FRANCISCO,1,184000.0,44,SÃO FRANCISCO,MINAS GERAIS,ANA,SGB-CPRM,-15.9494,-44.8678,448.0,RIO SÃO FRANCISCO,1924-10-01,,Ativo,RHN,0
44250000,USINA DO PANDEIROS MONTANTE,1,3230.0,44,JANUÁRIA,MINAS GERAIS,ANA,SGB-CPRM,-15.4831,-44.7681,520.0,RIO PANDEIROS,1973-04-01,,Ativo,RHN,0
44252000,USINA DO PANDEIROS JUSANTE,1,,44,JANUÁRIA,MINAS GERAIS,IGAM-MG,IGAM-MG,-15.5136,-44.7539,455.0,RIO PANDEIROS,,,Ativo,RHN,0
44290002,PEDRAS DE MARIA DA CRUZ,1,194000.0,44,PEDRAS DE MARIA DA,MINAS GERAIS,ANA,SGB-CPRM,-15.6011,-44.3967,445.0,RIO SÃO FRANCISCO,1972-08-01,,Ativo,RHN,0
44350000,BOM JARDIM,1,884.0,44,MONTES CLAROS,MINAS GERAIS,ANA,SGB-CPRM,-16.1086,-43.8561,519.0,RIBEIRÃO DO OURO,1999-11-01,,Ativo,RHN,0
44630500,BARRA DO RIO VERDE,1,3750.0,44,CAPITÃO ENÉAS,MINAS GERAIS,ANA,SGB-CPRM,-16.1758,-43.7711,,RIO VERDE GRANDE,2013-10-01,,Ativo,RHN,0
44634500,FAZENDA REATA,1,6114.0,44,CAPITÃO ENÉAS,MINAS GERAIS,ANA,SGB-CPRM,-16.065,-43.7306,494.0,RIO VERDE GRANDE,2019-04-01,,Ativo,RHN,0
44637900,AGRESTE,1,6888.0,44,SÃO JOÃO DA PONTE,MINAS GERAIS,ANA,SGB-CPRM,-15.9408,-43.6419,498.0,RIO VERDE GRANDE,2019-10-01,,Ativo,RHN,0
44640000,FAZENDA ALEGRE,1,9450.0,44,VERDELÂNDIA,MINAS GERAIS,ANA,SGB-CPRM,-15.7372,-43.5864,,RIO VERDE GRANDE,2002-12-01,,Ativo,RHN,0
44670000,COLÔNIA DO JAÍBA,1,12200.0,44,JAÍBA,MINAS GERAIS,ANA,SGB-CPRM,-15.3431,-43.6756,450.0,RIO VERDE GRANDE,1962-07-01,,Ativo,RHN,0
44940000,GADO BRAVO (EX. BOCA DA CAATINGA NOVA),1,22900.0,44,GAMELEIRAS,MINAS GERAIS,ANA,SGB-CPRM,-14.9228,-43.5014,,RIO VERDE GRANDE,2008-06-01,,Ativo,RHN,0
45154000,PONTE DO FORTUNATO,1,1349.0,45,COCOS,BAHIA,INEMA-BA,INEMA-BA,-14.2347,-44.6217,,RIO ITAGUARI,2004-05-01,,Ativo,RHN,0
45298000,CARINHANHA,1,254000.0,45,CARINHANHA,BAHIA,ANA,SGB-CPRM,-14.3042,-43.7631,427.0,RIO SÃO FRANCISCO,1927-09-01,,Ativo,RHN,0
45480000,BOM JESUS DA LAPA,1,271000.0,45,BOM JESUS DA LAPA,BAHIA,ANA,SGB-CPRM,-13.2572,-43.435,420.0,RIO SÃO FRANCISCO,1940-08-01,,Ativo,RHN,0
45590000,CORRENTINA,1,3900.0,45,CORRENTINA,BAHIA,ANA,SGB-CPRM,-13.3406,-44.6386,547.0,RIO CORRENTINA,1952-01-01,,Ativo,RHN,0
45701000,FAZENDA MORETE,1,1978.0,45,CORRENTINA,BAHIA,INEMA-BA,INEMA-BA,-13.2211,-45.1525,,RIO DO MEIO,2004-05-01,,Ativo,RHN,0
45760001,BEBEDOURO,1,1520.0,45,JABORANDI,BAHIA,INEMA-BA,INEMA-BA,-13.7369,-45.4639,,RIO ARROJADO,,,Ativo,RHN,0
45764900,FAZENDA CONQUISTA (RIO ARROJADO),1,,45,CORRENTINA,BAHIA,INEMA-BA,INEMA-BA,-13.6328,-45.0064,608.0,RIO ARROJADO,2020-06-01,,Ativo,RHN,0
